no_saida,no_entrada,betweenness
1578,5866,9.469215743206659e-07
1578,2639,1.1227096656432755e-05
1578,4924,4.069228601698143e-06
1578,3684,1.2974881611914715e-05
1578,4727,4.228253726614076e-06
1578,5154,3.1163613124671977e-06
1578,2524,5.226949351364542e-06
1578,4674,5.5035376595353295e-05
1578,2852,4.405276881610114e-06
1578,4537,5.0770164597078e-06
1578,1676,2.741070522921367e-06
1578,5785,2.687178662906049e-05
1578,2051,3.1332268081271813e-06
1578,4911,8.952562198564554e-06
1578,4630,2.6095379112185474e-06
4674,68,8.110681617076195e-05
4674,74,0.0001740827633492691
4674,227,0.0001892201851675918
4674,676,6.212815533599176e-05
4674,876,5.0750125136809355e-05
4674,961,0.00013832876872818932
4674,1041,0.00019684717765217422
4674,1676,7.433487338136886e-05
4674,1831,0.0001503549433865729
4674,2046,9.150255396038184e-05
4674,2224,0.00021736368448624748
4674,2569,5.331482832834026e-05
4674,2639,8.021056112310231e-05
4674,2693,0.0013803007101350065
4674,2759,0.00010357647823595894
4674,2852,4.997647048343584e-05
4674,3028,0.00018875919677087356
4674,3060,0.0002883845384134835
4674,3156,0.0002987565813533514
4674,3162,0.00018357417786126016
4674,3189,0.0004054198599125892
4674,3372,4.9400076218173504e-05
4674,3377,0.00017263044176621763
4674,3665,0.00023017346124285697
4674,3806,0.0003581835927072058
4674,3842,4.729712565178833e-05
4674,4033,4.5662428013023364e-05
4674,4107,0.0005949163829772692
4674,4157,5.0560258406031785e-05
4674,4253,0.00048398979458173737
4674,4326,0.00010787793775734496
4674,4558,0.0002535887075923974
4674,5866,4.5295502232349254e-05
4674,5154,6.324051462883626e-05
4674,4924,6.411358434952663e-05
4674,5735,0.00017706038750426947
4674,5905,0.00032544373758256465
876,480,7.866137687200824e-06
876,676,4.990261144558522e-06
876,698,1.0850615183999255e-05
876,3665,6.648933749494145e-06
876,1632,1.9756303738327077e-05
876,4033,6.491774717630137e-06
876,2524,5.845446881093358e-06
876,1025,5.203522288573274e-05
876,4020,3.4755152871517e-05
876,3489,2.4140924779670955e-05
876,2569,6.9222217845491075e-06
876,3842,1.0754510889404162e-05
876,5866,6.190614209998747e-06
876,3684,6.911259010990483e-06
876,3883,5.077860610125848e-06
876,2759,4.9709399468579275e-06
876,1831,7.470092591913935e-06
876,3372,1.3937438702989587e-05
876,961,4.765128216689778e-06
876,5154,4.538942640938577e-06
876,4157,1.1202618659140788e-05
876,2639,1.5436785141994285e-06
876,2046,2.7607255420663104e-05
876,2852,8.246455800895866e-06
876,1965,0.0003374288492547474
876,1909,1.1057269483954087e-05
876,1676,2.366076113057638e-05
876,3099,4.8398233681534694e-05
876,4924,3.993127045862864e-06
876,5855,5.440993622196146e-05
876,4253,3.0034741055805713e-05
876,2051,9.849706809108287e-06
876,2554,1.9229176367012024e-05
876,4630,6.290201592620193e-06
3842,227,2.538148717150461e-05
3842,2051,4.047705161168456e-06
3842,2524,8.378534586277684e-06
3842,2569,4.489246301497653e-06
3842,2639,1.3978598707289665e-05
3842,3080,4.4202742341548334e-05
3842,5154,4.851244841958051e-06
3842,5866,3.0910158917540303e-06
3842,4157,2.8857675811349586e-06
5866,961,3.9357579451049574e-06
5866,1676,4.186534561662998e-06
5866,2046,5.980422536557864e-06
5866,2051,2.701674457573201e-06
5866,2524,4.370588961683453e-06
5866,2569,1.3715531138853226e-06
5866,2639,8.613576087879696e-06
5866,2852,3.88212635188067e-06
5866,3099,0.00013186021287659564
5866,3372,8.898052275516225e-07
5866,3883,2.9723429264452284e-06
5866,4537,4.368944424320408e-06
5866,4924,2.937458663950219e-06
5866,5154,2.0780222731537903e-06
3883,169,1.2697232376889441e-05
3883,480,9.627155571001815e-07
3883,3087,5.9857845772789125e-06
3883,724,7.271928188898634e-06
3883,848,2.327473371101007e-06
3883,885,3.989125198916204e-06
3883,961,9.653562856605602e-07
3883,1142,5.9403115348654045e-06
3883,1621,5.6274323883201165e-06
3883,1632,1.3053531635555716e-05
3883,1831,3.211705246316882e-06
3883,1909,5.019999945334135e-06
3883,2015,1.423256399700998e-05
3883,2230,1.302690741575016e-06
3883,2249,2.0270162211041953e-06
3883,2337,3.6079685192170876e-06
3883,2569,3.7174467907673495e-06
3883,2639,6.437310574581398e-06
3883,2647,1.5548588867137355e-05
3883,2713,1.3194492167649081e-05
3883,2730,2.3296171377381476e-06
3883,2759,1.5685146248098097e-06
3883,2792,2.801780523740209e-06
3883,2852,2.3795742211766013e-06
3883,3099,5.619417022916419e-05
3883,3140,5.060903959350345e-06
3883,3489,1.4993014073946104e-05
3883,3242,1.6000176433924281e-06
3883,3665,2.1713858257558225e-06
3883,3684,1.7501296523441992e-06
3883,4157,6.389663136543325e-06
3883,4185,1.3385002008270174e-06
3883,5093,1.776449484979742e-05
3883,4749,8.910575318330784e-06
3883,4253,2.1109426973944584e-05
3883,5885,1.4506039359759245e-05
3883,4924,1.785748515737546e-06
3883,4727,3.0064601446530545e-06
3883,5817,3.4184894638253794e-06
3883,4598,3.3427897396468737e-06
3883,4047,1.6221902181344186e-06
3883,5154,1.928538871304521e-06
3883,4537,1.4695113311745807e-06
3883,5785,4.423928175110859e-06
3883,5855,2.1392228448266896e-05
3883,4943,4.0569891494528377e-05
3883,4498,3.162011584975111e-06
3883,4911,2.178579834318335e-06
3883,4630,1.3007296887294756e-06
2524,72,1.8010767089576783e-06
2524,121,1.495619618774409e-06
2524,169,1.193743694690084e-05
2524,480,1.1979272168198784e-06
2524,3087,6.722501772055748e-06
2524,698,1.0526620097805803e-06
2524,724,8.042870635943345e-06
2524,729,1.3232664853705864e-05
2524,140,5.703127478814962e-06
2524,885,3.912552687095973e-06
2524,961,1.2858867130247488e-06
2524,1067,1.5614193596790834e-05
2524,1224,2.2348069782897538e-06
2524,1279,1.38316260747999e-06
2524,1344,1.4870206097330441e-06
2524,1621,5.931990651896067e-06
2524,1632,1.1591171150945782e-05
2524,1675,1.2850114291713321e-05
2524,1676,1.854848122590536e-05
2524,1796,2.5792539635731553e-05
2524,1831,3.422428168655101e-06
2524,1909,4.913092415474942e-06
2524,2015,1.2777987920631716e-05
2524,2046,3.5551297912275834e-05
2524,2249,1.8269150633916144e-06
2524,2337,2.533673292434422e-06
2524,3170,1.1879725994198689e-05
2524,2792,1.9650008997729826e-06
2524,4185,1.3046176128655545e-06
2524,4749,9.765001733010032e-06
2524,3140,4.95608706885624e-06
2524,2713,1.155618478935861e-05
2524,4924,1.995656899735392e-06
2524,5817,2.7685565791494033e-06
2524,3372,9.522884601280306e-06
2524,3099,6.404667642963777e-05
2524,3374,2.8920199581939555e-05
2524,4761,6.59618697510503e-06
2524,1368,2.2355398536492685e-05
2524,5093,1.7030442590883415e-05
2524,2730,1.6444370669625107e-06
2524,2639,7.957156187664371e-06
2524,5566,6.96182774854334e-06
2524,2644,1.76166457112942e-06
2524,2647,1.7779369034665674e-05
2524,4498,2.8193552167291787e-06
2524,3665,2.4322910297289167e-06
2524,2555,2.0541756155896416e-06
2524,3762,4.942432239288026e-06
2524,3242,1.3234210034603397e-06
2524,3489,1.408343601780317e-05
2524,2569,5.249330101947212e-06
2524,3684,1.7430385145224396e-06
2524,2759,1.8234233116866171e-06
2524,4598,3.17510752507263e-06
2524,4047,1.859853418617766e-06
2524,5154,2.8032694321353427e-06
2524,2852,3.612164814777255e-06
2524,3588,5.37404815946564e-06
2524,5885,1.3001643849509433e-05
2524,4157,9.086747827746543e-06
2524,5855,2.1568493693904802e-05
2524,4537,1.130259789436213e-06
2524,5806,1.3819241048303782e-05
2524,4911,1.5831093570891584e-06
961,49,2.4548087145859793e-05
961,55,3.081566765894268e-06
961,121,3.4210842971843807e-06
961,297,1.0225724816630832e-05
961,432,5.623925360281297e-06
961,480,1.80868246204137e-06
961,3087,5.906457312109554e-06
961,698,3.2552332695180505e-06
961,724,6.365783494888858e-06
961,848,3.834219447555791e-06
961,885,4.16502820921402e-06
961,1224,5.375215874276352e-06
961,1178,7.2607485714020195e-06
961,1632,1.1103238794529989e-05
961,1344,2.6818270583163376e-06
961,3694,6.047124988145681e-06
961,4761,6.047776423707834e-06
961,3170,1.121634286754253e-05
961,5093,1.5490672641581234e-05
961,5308,1.619254791066919e-05
961,3242,2.7080364079268186e-06
961,2759,9.813508290730071e-07
961,4185,2.290836339937403e-06
961,1831,1.9904804865982843e-06
961,3665,1.6638502913337935e-06
961,1675,1.2951351041961055e-05
961,4749,8.240395637850805e-06
961,3489,1.2969851848865046e-05
961,2644,4.003727299866886e-06
961,2230,2.1998608310434255e-06
961,3140,5.7904187371186636e-06
961,4924,1.923370809043088e-06
961,5154,2.1140055163139796e-06
961,2713,1.1520868720573038e-05
961,3374,2.4802955822875195e-05
961,4727,4.866611364844345e-06
961,3162,9.19667855489359e-06
961,4598,3.5167499925563514e-06
961,5263,2.476145935972875e-05
961,4121,1.6186487196908742e-05
961,4047,2.9097758122139283e-06
961,2899,1.5228109714129882e-05
961,3099,5.342998727642318e-05
961,1466,1.0905802645378575e-05
961,1909,5.285589757421314e-06
961,4537,2.202535029188843e-06
961,2051,4.448692734975986e-06
961,4804,1.2182601688119152e-05
961,2647,1.4628176014516626e-05
961,5785,4.4123562255627435e-06
961,2015,1.2403317450241017e-05
961,3684,2.3379992437431674e-06
961,5855,2.1345745780670885e-05
961,4498,4.919796983322333e-06
961,2554,1.1283410178843463e-05
961,4911,3.950520288305727e-06
961,4630,2.456996863074535e-06
5154,420,2.8650205868124074e-05
5154,3087,1.269550384550598e-05
5154,724,1.528479113108678e-05
5154,1500,8.277747199495279e-06
5154,1676,8.905901752325485e-06
5154,2046,1.516336497760331e-05
5154,2051,1.3352743247281879e-06
5154,2569,1.3074097713303176e-06
5154,2639,5.113631869051217e-06
5154,2852,2.4255035135771715e-06
5154,2917,2.602734517957388e-05
5154,3099,8.673901726519388e-05
5154,3372,4.091216180884489e-06
5154,3489,3.34856903639325e-05
5154,4157,4.4926174017105775e-06
5154,4537,3.6783818937547174e-06
5154,4924,6.590109636924122e-07
5154,5785,9.417320890398781e-06
5154,5855,4.95617426385628e-05
3372,2051,3.6180049483362726e-06
3372,2639,1.6401900547388764e-05
3372,4033,1.8697789027374559e-06
3372,4157,2.4587255355406036e-07
3372,4924,5.709821479807532e-06
3372,4630,3.367586261226044e-06
2639,462,2.5687172527807795e-05
2639,3087,1.7287269446591042e-05
2639,676,7.194245356022734e-06
2639,140,4.041159340803431e-05
2639,848,1.3692946993911103e-05
2639,885,1.3608046927341801e-05
2639,1500,2.10210250312862e-05
2639,1676,2.6049443960643826e-05
2639,1868,2.6355661815105845e-05
2639,1965,0.00040319346825586885
2639,2015,2.429296881524686e-05
2639,2051,9.553559908621611e-06
2639,2230,1.1559054411959978e-05
2639,2249,1.6484460496270978e-05
2639,2569,7.77180898042888e-06
2639,3665,7.692215038686327e-06
2639,4033,8.855223847663608e-06
2639,3170,1.8012052552214597e-05
2639,2792,2.0269870128213123e-05
2639,5093,2.7213984893677585e-05
2639,5089,1.431838409054023e-05
2639,4727,1.5276916998433107e-05
2639,5388,0.00010742758174398812
2639,4157,1.4062066695373015e-05
2639,3099,5.25833059482518e-05
2639,2852,9.118813151991621e-06
2639,4537,7.701043977074477e-06
2639,4924,4.0695385070625455e-06
2639,3374,5.308536028972822e-05
2639,4253,3.522718867755873e-05
2639,4911,1.698432712946917e-05
2639,4630,8.729240141648514e-06
3099,55,8.345958344258036e-05
3099,69,0.00010049079497331508
3099,121,7.589150474303226e-05
3099,169,3.489894276444096e-05
3099,480,6.0930625752980046e-05
3099,519,0.00043863442116416835
3099,3087,5.766630024035148e-05
3099,619,0.00029243453919495865
3099,676,0.00010065495428886256
3099,684,0.002373481232501328
3099,698,6.962823875052734e-05
3099,724,7.973804783327047e-05
3099,133,0.0002491933651204931
3099,3121,0.0001718121181869871
3099,2116,3.709001977543791e-05
3099,848,0.00011124980993040514
3099,885,6.692625343515246e-05
3099,937,0.0001670763791777774
3099,1025,0.00016282287790362688
3099,1067,0.00010030379029705976
3099,1112,0.00014603736632079023
3099,1142,0.0001474805858544341
3099,1178,0.00011066150464595243
3099,1184,0.0002161948597924806
3099,1215,0.00023821613046665449
3099,1220,6.036392500924684e-05
3099,1224,0.00011533711887247048
3099,1279,5.972320662408422e-05
3099,1344,6.156157414481394e-05
3099,1632,2.7366230058825057e-05
3099,1675,5.447265703532931e-05
3099,1684,0.0007457754954596537
3099,1687,0.0002142640120239414
3099,1690,0.00029636677055706797
3099,1702,0.0008697094949916535
3099,1796,8.69930890429234e-05
3099,1813,0.0002269065356457014
3099,1831,5.1745739220652816e-05
3099,1868,0.00012362774337628716
3099,1909,5.2960166788937385e-05
3099,1965,0.00117580628708151
3099,1996,9.486629769162677e-05
3099,2015,5.7037130318777846e-05
3099,2072,0.00018170967931518863
3099,2230,6.109914452084792e-05
3099,2249,7.939618723424347e-05
3099,2337,8.318435881255577e-05
3099,2435,0.0003153522715516319
3099,2554,2.5913413663277542e-05
3099,2555,7.193809450812623e-05
3099,2569,0.00011158007530055732
3099,2612,0.0007650035193922163
3099,2644,7.81864016769246e-05
3099,2647,6.849538954209503e-05
3099,2659,0.00033852403520649976
3099,2726,0.0006059175298694734
3099,2730,6.029085716313607e-05
3099,2759,5.4674791722545995e-05
3099,2880,0.00014717265840328626
3099,2899,0.0001324468413397938
3099,2979,0.00013064061392227837
3099,3074,0.0023432371932402486
3099,5357,0.00020380565554193504
3099,3665,7.438579763938628e-05
3099,3170,2.7405565161651317e-05
3099,5093,7.063554923045592e-05
3099,4183,0.00014286257089430384
3099,4185,5.607461130726656e-05
3099,4749,5.233879673390615e-05
3099,3140,5.303664384882144e-05
3099,4005,0.00030583925007289785
3099,4924,7.278515352357596e-05
3099,5089,8.725483251982505e-05
3099,4385,0.00023324967595367779
3099,3374,0.00025150928265102023
3099,4759,0.0002566301634057976
3099,4205,0.00026317695142156393
3099,4761,6.440002031812303e-05
3099,5695,6.506660920155065e-05
3099,3762,0.00014520757799660257
3099,5479,0.00015120368272583055
3099,4221,0.0003401930648832879
3099,5566,9.273639911545155e-05
3099,3662,0.00023218776821724342
3099,5855,0.00026035610537678054
3099,4498,6.0153595833516e-05
3099,5760,0.00029108850644769395
3099,4033,0.00010123009065021289
3099,3853,0.0005605775975445857
3099,5574,6.628464643548055e-05
3099,5648,0.0008929951432695372
3099,5763,9.509217475037276e-05
3099,3242,6.572141465606738e-05
3099,5678,0.00014589939612747116
3099,3851,0.00033852403520649976
3099,3489,4.7496965780789435e-05
3099,3135,0.00033852403520649976
3099,5681,0.00039163883728118696
3099,3684,4.850358526156283e-05
3099,3769,0.00021426401202394137
3099,4598,5.681348459013301e-05
3099,4047,6.952582208026548e-05
3099,4804,9.817803043258562e-05
3099,5785,5.634256322135595e-05
3099,4253,0.00017188504617980633
3099,3327,0.0002142640120239414
3099,3588,0.00010460343122863368
3099,3226,0.00013236795846838955
3099,3817,0.00010995001821966754
3099,5431,0.0002265404247663653
3099,3504,0.00039725725043017826
3099,4987,0.00033155870289987814
3099,5800,0.005224476098022446
3099,3603,0.0001989909938710897
3099,4727,0.0001303562312940635
3099,3162,9.388493204012356e-05
3099,4537,4.724405296603162e-05
3099,5758,0.00016569984440867303
3099,4175,0.0001871959951681992
3099,4911,9.04927878756405e-05
3099,4630,9.172599727553569e-05
2852,3087,1.3522674681280923e-05
2852,2046,1.8097972428987627e-05
2852,2051,2.963523114726702e-06
2852,2569,4.337594015031392e-06
2852,5093,5.80930442067058e-05
2852,4987,7.067725597915747e-05
2852,4924,2.7043869982527533e-06
2852,4537,4.26956361392456e-06
2852,4253,2.8279705646854857e-05
2852,5758,1.2393064850484727e-05
2852,4630,2.491453489728052e-06
1909,55,4.6939419760232755e-06
1909,72,6.970406284410501e-06
1909,121,4.492950747536734e-06
1909,169,1.0686043869789256e-05
1909,432,8.182441744317421e-06
1909,676,7.746280808707467e-06
1909,724,4.984196630508856e-06
1909,3121,1.351557378436791e-05
1909,2116,9.870916204741505e-06
1909,885,4.9578332192428085e-06
1909,1067,1.701924050150628e-05
1909,1142,1.1468942048923836e-05
1909,1220,5.2634502510451085e-06
1909,1224,6.6485327156160235e-06
1909,1279,4.333359793599595e-06
1909,1621,1.7102823417568433e-05
1909,1632,9.879779004136852e-06
1909,1675,1.1296151672085397e-05
1909,1684,0.00027061067261846707
1909,3217,2.0696121933490692e-05
1909,3665,9.106427478527647e-06
1909,2435,2.9838989216984234e-05
1909,1996,6.226448734101556e-06
1909,3170,9.773085891136821e-06
1909,2792,6.412033314308913e-06
1909,5308,1.5621493815479994e-05
1909,3242,4.083047423135474e-06
1909,4438,1.4689739568844206e-05
1909,4185,4.1630787678097234e-06
1909,3789,1.0053067935182931e-05
1909,4749,6.163599553603576e-06
1909,5158,1.7172663074907146e-05
1909,5312,3.393109902912037e-05
1909,4320,0.00010485321472589366
1909,4549,6.352883462763603e-05
1909,2890,1.770268488841831e-05
1909,3489,1.0487924858937312e-05
1909,5695,6.48703128244023e-06
1909,2730,3.660509708963221e-06
1909,5893,3.577105207225151e-05
1909,3817,7.344399766947919e-06
1909,5093,1.540332982414029e-05
1909,3929,3.351624211303027e-05
1909,2230,3.293410456949335e-06
1909,4175,7.211591644589856e-05
1909,3140,5.3296597193902315e-06
1909,2713,1.1432569771001174e-05
1909,3684,3.8049749757087272e-06
1909,2759,6.233493662897014e-06
1909,4598,2.4088042115846554e-06
1909,5729,0.00020774709468724601
1909,2260,2.40760562133894e-05
1909,4047,4.8472020239165085e-06
1909,2015,1.1345306878095329e-05
1909,4680,1.1723853541711967e-05
1909,2979,1.1416853602924437e-05
1909,2554,9.553556013234313e-06
1909,5785,4.180709169739498e-06
1909,2647,1.7352350034697448e-05
1909,5065,1.9549245030449346e-05
1909,3374,3.393507243332932e-05
1909,5855,2.4583438441597232e-05
1909,4987,8.697543445347611e-05
1909,5885,1.2946053340639566e-05
1909,4498,3.7633435580142067e-06
1909,5758,1.2585357807294568e-05
1909,4911,5.371702115979851e-06
1909,2249,6.564453731823694e-06
4537,55,1.8622407608047946e-06
4537,72,2.5018873061365252e-06
4537,121,1.4220544592647713e-06
4537,169,1.482566049303811e-05
4537,432,3.805831567032728e-06
4537,3121,4.858198891886518e-06
4537,848,1.6918962783760203e-06
4537,1178,4.736716062711687e-06
4537,1632,1.3912356748030952e-05
4537,1796,2.256141875732646e-05
4537,2015,1.5158259661101609e-05
4537,2230,1.1930199837409971e-06
4537,2337,2.1736979825576155e-06
4537,2555,1.5129662448210349e-06
4537,2647,8.866950801089917e-06
4537,2792,2.5122045608659953e-06
4537,3374,2.5209277595313105e-05
4537,3489,1.7101405089393986e-05
4537,3242,1.485573930421259e-06
4537,3665,4.198117848695223e-06
4537,3684,2.8483323215843546e-06
4537,4598,4.000468745667218e-06
4537,4047,2.4548135131545996e-06
4537,4156,7.283952385674687e-05
4537,4761,5.666571301533857e-06
4537,5093,1.936339162374736e-05
4537,4727,2.115306013569662e-06
4537,5785,5.9137777109319114e-06
4537,5855,2.864612179521777e-05
1676,724,7.893087166139651e-05
1676,2051,7.085551937711373e-06
4924,55,5.920372365163731e-06
4924,169,2.4676202408850825e-05
4924,480,4.09574925886877e-06
4924,3087,1.1525992664292407e-05
4924,724,1.2998840890608269e-05
4924,1067,2.0197152043891576e-05
4924,1500,7.629180968272558e-06
4924,253,1.4332248518594026e-05
4924,2046,1.8373121335785964e-05
4924,2051,1.9234775878617027e-06
4924,2569,2.1144604085465677e-06
4924,2759,2.6182106426216854e-06
4924,3489,2.794936044840714e-05
